,Unnamed: 0.1,Unnamed: 0,Company,TypeName,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name
1126,1126,1126,Lenovo,2 in 1 Convertible,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,25521.12,1,1,224.1738090785728,Intel Processor
1127,1127,1127,HP,Ultrabook,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,100965.6,0,0,125.36742798669836,Intel Core i5
1128,1128,1128,Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,No OS,2.4,52693.92,0,1,141.21199808219862,Intel Core i5
1129,1129,1129,HP,Gaming,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,60153.12,0,1,127.33567457123112,Intel Core i5
1130,1130,1130,HP,Notebook,Intel Core i7 7500U 2.7GHz,8,2TB HDD,Intel HD Graphics 620,Windows 10,2.04,33513.12,0,0,100.45466986113652,Intel Core i7
1131,1131,1131,Lenovo,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Nvidia Quadro M500M,Windows 7,1.8,109244.2464,1,1,157.3505121487356,Intel Core i7
1132,1132,1132,Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5,14811.84,0,0,111.93520355955212,Intel Processor
1133,1133,1133,HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.84,40066.56,0,0,141.21199808219862,Intel Core i7
1134,1134,1134,Acer,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,32820.48,0,0,141.21199808219862,Intel Core i5
1135,1135,1135,Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,16,1.0TB Hybrid,AMD Radeon R7 M360,Windows 10,2.5,58554.72,0,0,141.21199808219862,Intel Core i7
1136,1136,1136,HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M3000M,Windows 7,3.0,210424.032,0,1,127.33567457123112,Intel Core i7
1137,1137,1137,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,Windows 10,2.5,41771.52,0,0,100.45466986113652,Intel Core i5
1138,1138,1138,MSI,Gaming,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,127818.72,0,0,127.33567457123112,Intel Core i7
1139,1139,1139,HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,115709.2416,0,0,141.21199808219862,Intel Core i7
1140,1140,1140,Lenovo,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,2.8,130003.2,1,1,209.8006828649808,Intel Core i7
1141,1141,1141,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,60888.384,0,0,141.21199808219862,Intel Core i7
1142,1142,1142,HP,2 in 1 Convertible,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,86793.12,1,0,165.6321180513006,Intel Core i5
1143,1143,1143,HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.59,118761.12,0,1,141.21199808219862,Intel Core i7
1144,1144,1144,HP,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,95850.72,1,0,220.84282406840083,Intel Core i7
1145,1145,1145,HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.0,101178.72,0,0,141.21199808219862,Intel Core i7
1146,1146,1146,HP,Ultrabook,Intel Core i7 6500U 2.50GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,122381.496,0,0,176.23257360658386,Intel Core i7
1147,1147,1147,Dell,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.18,53807.472,0,0,141.21199808219862,Intel Core i7
1148,1148,1148,HP,Notebook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,84129.12,0,0,141.21199808219862,Intel Core i5
1149,1149,1149,Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.27,124621.92,1,1,209.8006828649808,Intel Core i7
1150,1150,1150,Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,No OS,1.9,18061.92,0,0,100.45466986113652,Intel Core i3
1151,1151,1151,HP,Notebook,AMD E-Series 7110 1.8GHz,4,500GB HDD,AMD Radeon R2 Graphics,Windows 10,1.86,15824.16,0,0,100.45466986113652,AMD Processor
1152,1152,1152,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8,1TB HDD,AMD Radeon R5 M330,No OS,2.32,31914.72,0,0,141.21199808219862,Intel Core i5
1153,1153,1153,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,63882.72,0,0,141.21199808219862,Intel Core i7
1154,1154,1154,Dell,Notebook,Intel Core i5 6300HQ 2.3GHz,8,256GB SSD,Nvidia GeForce 960M,Windows 10,2.04,119916.2304,1,1,282.42399616439724,Intel Core i5
1155,1155,1155,HP,Notebook,AMD A6-Series A6-9220 2.5GHz,4,256GB SSD,AMD Radeon 520,Windows 10,1.91,25515.2592,0,0,141.21199808219862,AMD Processor
1156,1156,1156,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,79536.384,0,0,127.33567457123112,Intel Core i7
1157,1157,1157,Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,12,512GB SSD,Intel HD Graphics 520,Windows 7,1.4,122490.72,0,0,157.3505121487356,Intel Core i7
1158,1158,1158,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8,1.0TB Hybrid,AMD Radeon R5 M330,Windows 10,2.5,42010.7472,0,0,141.21199808219862,Intel Core i5
1159,1159,1159,HP,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Intel HD Graphics 520,Windows 10,1.48,108744.48,1,0,220.84282406840083,Intel Core i7
1160,1160,1160,Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.7,79866.72,0,0,157.3505121487356,Intel Core i7
1161,1161,1161,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.7,94252.32,0,0,157.3505121487356,Intel Core i7
1162,1162,1162,HP,Gaming,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,1,141.21199808219862,Intel Core i7
1163,1163,1163,Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,8,1TB HDD,Intel HD Graphics 520,Windows 10,2.2,24455.52,0,0,100.45466986113652,Intel Core i3
1164,1164,1164,HP,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,No OS,2.1,25414.0272,0,0,100.45466986113652,Intel Core i5
1165,1165,1165,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,79813.44,0,0,282.42399616439724,Intel Core i7
1166,1166,1166,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.95,74059.2,0,1,141.21199808219862,Intel Core i5
1167,1167,1167,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 920MX ,Windows 10,2.2,24935.04,0,0,141.21199808219862,Intel Core i3
1168,1168,1168,HP,Notebook,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.44,13266.72,0,0,111.93520355955212,Intel Processor
1169,1169,1169,MSI,Gaming,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,44701.92,0,1,141.21199808219862,Intel Core i7
1170,1170,1170,HP,Notebook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.96,36177.12,0,0,141.21199808219862,Intel Core i7
1171,1171,1171,HP,Notebook,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,2.1,61751.52,0,0,141.21199808219862,Intel Core i7
1172,1172,1172,Asus,Notebook,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor
1173,1173,1173,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,No OS,2.1,21205.44,0,0,100.45466986113652,Intel Core i5
1174,1174,1174,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,No OS,2.2,37775.52,0,0,141.21199808219862,Intel Core i7
1175,1175,1175,Asus,Notebook,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,40972.32,0,0,157.3505121487356,Intel Core i3
1176,1176,1176,Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,4,1.0TB Hybrid,Intel HD Graphics 520,Windows 7,2.32,43956.0,0,0,141.21199808219862,Intel Core i7
1177,1177,1177,Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD,Nvidia GeForce GTX 960,Windows 10,3.31,69530.4,0,1,141.21199808219862,Intel Core i7
1178,1178,1178,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,114731.5536,0,0,141.21199808219862,Intel Core i7
1179,1179,1179,HP,Notebook,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,34632.0,0,0,100.45466986113652,Intel Core i3
1180,1180,1180,Lenovo,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.36,87219.36,1,1,209.8006828649808,Intel Core i5
1181,1181,1181,Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia GeForce 920M,Windows 10,1.54,44275.68,0,0,141.21199808219862,Intel Core i7
1182,1182,1182,Dell,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce GT 940MX,Linux,1.98,47686.1328,0,0,141.21199808219862,Intel Core i7
1183,1183,1183,Acer,Notebook,Intel Celeron Dual Core N3350 2GHz,4,500GB HDD,Intel HD Graphics 500,Windows 10,2.1,17742.24,0,0,100.45466986113652,Intel Processor
1184,1184,1184,HP,Notebook,Intel Core i7 6700HQ 2.6GHz,6,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.18,42570.72,0,1,141.21199808219862,Intel Core i7
1185,1185,1185,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.591,48431.52,0,1,141.21199808219862,Intel Core i7
1186,1186,1186,Dell,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,2.09,62817.12,1,0,141.21199808219862,Intel Core i7
1187,1187,1187,Acer,Notebook,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.23,36816.48,0,0,141.21199808219862,Intel Core i5
1188,1188,1188,Dell,Ultrabook,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Linux,1.23,58554.72,1,0,276.053530085501,Intel Core i5
1189,1189,1189,Acer,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.2,138474.72,0,1,127.33567457123112,Intel Core i7
1190,1190,1190,Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,43636.32,0,1,141.21199808219862,Intel Core i5
1191,1191,1191,Samsung,2 in 1 Convertible,Samsung Cortex A72&A53 2.0GHz,4,32GB Flash Storage,ARM Mali T860 MP4,Chrome OS,1.15,35111.52,1,1,234.50740003017813,Samsung Cortex A72&A53
1192,1192,1192,HP,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,1.86,25840.8,0,0,100.45466986113652,Intel Core i5
1193,1193,1193,Apple,Ultrabook,Intel Core M 1.1GHz,8,256GB Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,61964.64,0,1,226.4155471693585,Intel Processor
1194,1194,1194,Dell,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,63882.72,1,1,165.6321180513006,Intel Core i5
1195,1195,1195,HP,Notebook,Intel Core i7 7700HQ 2.8GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.21,70702.56,0,1,141.21199808219862,Intel Core i7
1196,1196,1196,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,No OS,1.9,19607.04,0,0,100.45466986113652,Intel Core i3
1197,1197,1197,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,114552.0,0,1,127.33567457123112,Intel Core i7
1198,1198,1198,Acer,Notebook,Intel Celeron Dual Core N3350 2GHz,4,1TB HDD,Intel HD Graphics 500,Linux,2.1,14492.16,0,0,100.45466986113652,Intel Processor
1199,1199,1199,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,109165.392,0,0,127.33567457123112,Intel Core i7
1200,1200,1200,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,128GB SSD,AMD Radeon R7 M440,Windows 10,2.3,26586.72,0,0,100.45466986113652,Intel Core i3
1201,1201,1201,Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,8,500GB HDD,Nvidia GeForce 920MX,No OS,2.2,33513.12,0,0,100.45466986113652,Intel Core i7
1202,1202,1202,Dell,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,2.0,68464.8,1,0,141.21199808219862,Intel Core i7
1203,1203,1203,Dell,Ultrabook,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.2,142790.4,1,0,276.053530085501,Intel Core i7
1204,1204,1204,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,62284.32,0,0,141.21199808219862,Intel Core i7
1205,1205,1205,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R7 M445,Windows 10,2.36,47365.92,0,0,141.21199808219862,Intel Core i5
1206,1206,1206,HP,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.91,30849.12,0,0,100.45466986113652,Intel Core i5
1207,1207,1207,Lenovo,Notebook,AMD E-Series 9000 2.2GHz,4,500GB HDD,AMD Radeon R2 Graphics,Windows 10,2.2,15930.72,0,0,100.45466986113652,AMD Processor
1208,1208,1208,Acer,Notebook,Intel Core i3 6006U 2.0GHz,8,1TB HDD,Nvidia GeForce 940MX,Windows 10,3.3,33513.12,0,0,106.11306214269258,Intel Core i3
1209,1209,1209,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.2,130482.72,0,0,141.21199808219862,Intel Core i7
1210,1210,1210,Apple,Ultrabook,Intel Core M 1.2GHz,8,512GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,68145.12,0,1,226.4155471693585,Intel Processor
1211,1211,1211,Asus,Notebook,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,93186.72,0,0,141.21199808219862,Intel Core i7
1212,1212,1212,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,103842.1872,0,1,127.33567457123112,Intel Core i7
1213,1213,1213,Dell,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.191,53226.72,1,1,141.21199808219862,Intel Core i5
1214,1214,1214,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.9,103842.72,0,0,127.33567457123112,Intel Core i7
1215,1215,1215,Acer,Netbook,Intel Celeron Dual Core 3205U 1.5GHz,2,32GB SSD,Intel HD Graphics,Chrome OS,1.3,9270.72,0,0,135.0942111925629,Intel Processor
1216,1216,1216,Acer,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 940MX,Windows 10,3.3,31861.44,0,0,106.11306214269258,Intel Core i3
1217,1217,1217,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,No OS,2.8,28717.92,0,0,106.11306214269258,Intel Core i5
1218,1218,1218,Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,67772.16,0,1,141.21199808219862,Intel Core i7
1219,1219,1219,Acer,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.2,61218.72,1,1,157.3505121487356,Intel Core i7
1220,1220,1220,Lenovo,Notebook,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,81465.12,0,1,141.21199808219862,Intel Core i7
1221,1221,1221,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,78647.1408,0,0,141.21199808219862,Intel Core i7
1222,1222,1222,HP,Notebook,AMD A12-Series 9720P 2.7GHz,6,1TB HDD,AMD Radeon 530,Windows 10,2.1,28185.12,0,0,141.21199808219862,AMD Processor
1223,1223,1223,Dell,Ultrabook,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,91288.3536,1,0,176.23257360658386,Intel Core i5
1224,1224,1224,Dell,2 in 1 Convertible,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.08,27119.52,1,0,146.86047800548656,Intel Core i3
1225,1225,1225,Asus,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Intel HD Graphics 405,Windows 10,2.65,16463.52,0,0,100.45466986113652,Intel Processor
1226,1226,1226,Dell,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,78694.56,1,0,276.053530085501,Intel Core i7
1227,1227,1227,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 520,Linux,2.18,27804.7008,0,0,100.45466986113652,Intel Core i5
1228,1228,1228,Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,54825.12,1,1,141.21199808219862,Intel Core i7
1229,1229,1229,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,61218.72,0,0,141.21199808219862,Intel Core i7
1230,1230,1230,Lenovo,Netbook,Intel Core i7 6500U 2.50GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,1.3,87912.0,1,1,176.23257360658386,Intel Core i7
1231,1231,1231,Razer,Gaming,Intel Core i7 7700HQ 2.8GHz,16,1TB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,186426.72,0,0,157.3505121487356,Intel Core i7
1232,1232,1232,Dell,Notebook,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,24988.8528,1,0,100.45466986113652,Intel Core i3
1233,1233,1233,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,85141.44,0,0,127.33567457123112,Intel Core i7
1234,1234,1234,Apple,Ultrabook,Intel Core i5 1.6GHz,4,256GB Flash Storage,Intel HD Graphics 6000,Mac OS X,1.08,51095.52,0,0,135.0942111925629,Intel Core i5
1235,1235,1235,HP,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,25467.84,0,0,141.21199808219862,Intel Core i3
1236,1236,1236,HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.54,117119.5632,0,0,209.8006828649808,Intel Core i7
1237,1237,1237,Dell,Notebook,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 7,2.24,39267.36,0,0,100.45466986113652,Intel Core i5
1238,1238,1238,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.3,62284.32,0,0,141.21199808219862,Intel Core i7
1239,1239,1239,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.4,79866.72,0,1,165.6321180513006,Intel Core i7
1240,1240,1240,Lenovo,Notebook,AMD A12-Series 9720P 3.6GHz,6,256GB SSD,AMD Radeon 530,Windows 10,2.2,31838.5296,0,0,141.21199808219862,AMD Processor
1241,1241,1241,Asus,Ultrabook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.45,68198.4,0,0,165.6321180513006,Intel Core i7
1242,1242,1242,Acer,Notebook,Intel Core i3 6006U 2.0GHz,4,500GB HDD,Intel HD Graphics 520,Linux,2.4,19276.704,0,0,100.45466986113652,Intel Core i3
1243,1243,1243,Dell,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.77,95850.72,1,0,127.33567457123112,Intel Core i7
1244,1244,1244,HP,Notebook,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,Windows 7,1.54,58607.4672,0,0,157.3505121487356,Intel Core i5
1245,1245,1245,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,85248.0,0,1,141.21199808219862,Intel Core i7
1246,1246,1246,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,1.6,46620.0,0,0,111.93520355955212,Intel Core i5
1247,1247,1247,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.34,123876.0,0,1,141.21199808219862,Intel Core i7
1248,1248,1248,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,No OS,2.3,30529.44,0,1,141.21199808219862,Intel Core i5
1249,1249,1249,Dell,2 in 1 Convertible,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.24,96596.64,1,0,276.053530085501,Intel Core i5
1250,1250,1250,Dell,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics,Linux,2.2,17262.72,0,0,100.45466986113652,Intel Processor
1251,1251,1251,HP,Notebook,AMD A6-Series 9220 2.5GHz,4,500GB HDD,AMD Radeon R4 Graphics,Windows 10,1.86,21258.72,0,0,100.45466986113652,AMD Processor
1252,1252,1252,Lenovo,Notebook,Intel Core i3 6100U 2.3GHz,6,128GB SSD,Nvidia GeForce 920MX,Windows 10,2.4,30316.32,0,0,141.21199808219862,Intel Core i3
1253,1253,1253,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.9,57116.16,0,1,157.3505121487356,Intel Core i5
1254,1254,1254,Dell,Notebook,Intel Pentium Quad Core N3700 1.6GHz,4,500GB HDD,Intel HD Graphics,Windows 10,2.2,23655.7872,0,0,100.45466986113652,Intel Processor
1255,1255,1255,Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.0,18061.92,0,0,100.45466986113652,Intel Processor
1256,1256,1256,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.0,101232.0,0,1,127.33567457123112,Intel Core i7
1257,1257,1257,Dell,Notebook,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.29,26107.2,0,0,100.45466986113652,Intel Core i3
1258,1258,1258,Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,8,1.0TB Hybrid,AMD Radeon R5 M330,Windows 7,2.32,47685.6,0,0,141.21199808219862,Intel Core i7
1259,1259,1259,MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.4,65481.12,0,0,141.21199808219862,Intel Core i7
1260,1260,1260,Lenovo,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.8,44382.7728,1,0,157.3505121487356,Intel Core i5
1261,1261,1261,Asus,Ultrabook,Intel Core M 6Y30 0.9GHz,8,512GB SSD,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,165.6321180513006,Intel Processor
1262,1262,1262,Dell,Notebook,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113652,Intel Core i3
1263,1263,1263,Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113652,Intel Processor
1264,1264,1264,Dell,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2,500GB HDD,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113652,Intel Processor
1265,1265,1265,Lenovo,Notebook,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,141.21199808219862,Intel Core i7
1266,1266,1266,HP,Notebook,AMD A9-Series 9410 2.9GHz,6,1.0TB Hybrid,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,AMD Processor
